,rolls, pitches, yaw
2297,0.31233172929967834,-25.74007546192458,-1.0686429436720528
2298,0.3516007643425664,-25.786356009220547,-1.081445342257201
2299,0.34028613091658333,-25.79005523631467,-1.0788740405667276
2300,0.29603880905446794,-25.71511235793962,-1.0612151622922261
2301,0.24826268377659513,-25.658134620310282,-1.0428929806191116
2302,0.23234926475408213,-25.665441823493875,-1.035711869402494
2303,0.24015287082752795,-25.68689643958399,-1.037578892527529
2304,0.23562515003654708,-25.69769981622597,-1.0330037825654756
2305,0.235546208484336,-25.690520665904018,-1.032956320039214
2306,0.2202951104850241,-25.679894607450123,-1.0294361828149454
2307,0.23629039284550254,-25.679759635805443,-1.0366687680614493
2308,0.24433387166701764,-25.722732618653286,-1.0386826649198138
2309,0.2680249191786178,-25.73329527991298,-1.0477262988657725
2310,0.2643614414185725,-25.744082815004187,-1.0469368241342394
2311,0.2527664711034397,-25.722658730267778,-1.0441950559670827
2312,0.2449585071911456,-25.701206813167865,-1.0423218982311462
2313,0.23640901921070379,-25.690512184452697,-1.0367401325843524
2314,0.24381712914739082,-25.67610878202263,-1.0383690911306176
2315,0.22388258540569222,-25.661929082517478,-1.0301820493390004
2316,0.21612220230374907,-25.644059053546314,-1.0283441410882357
2317,0.20754201067720585,-25.629783192137648,-1.0227497063102422
2318,0.20738765402365095,-25.615445490764326,-1.022659502991547
2319,0.20360598102102626,-25.61547768501586,-1.0217998637868102
2320,0.20761933534450294,-25.63696334932886,-1.0227948866321734
2321,0.2162780586482611,-25.65841086173085,-1.028436122770738
2322,0.20781251240951393,-25.654897506640054,-1.0229078410133867
2323,0.20009337765766977,-25.64061312445804,-1.0210961918784163
2324,0.19155355497666643,-25.62991632074085,-1.0155263910049814
2325,0.19241392604108318,-25.629911984652164,-1.0193088415961102
2326,0.1842553513468494,-25.65509484174914,-1.0139574216192038
2327,0.18058633492029133,-25.665878397213255,-1.0131606005725862
2328,0.18452123070652743,-25.680196628125376,-1.01410895862529
2329,0.16466771203221842,-25.673179136958673,-1.00597242059595
2330,0.16005980184993537,-25.676812833996184,-1.0013477290737194
2331,0.15991105295990454,-25.662462698310538,-1.0012652142739331
2332,0.15197554705516148,-25.626658196752903,-0.9993390845918759
2333,0.14344153602199394,-25.615975065826145,-0.9937771170890508
2334,0.15204945161806088,-25.6338258851865,-0.9993796017199822
2335,0.13613348409139495,-25.64113624736883,-0.9921950022516584
2336,0.12417837260905348,-25.666334155336568,-0.9859641064151623
2337,0.1366812053264662,-25.694938235537315,-0.992489980226317
2338,0.1366812053264662,-25.694938235537315,-0.992489980226317
2339,0.16511698710307535,-25.71623123015238,-1.006223090001324
2340,0.16504201915098457,-25.709048669276694,-1.0061811939012382
2341,0.16500460363109878,-25.70546225520082,-1.0061602477966813
2342,0.17643166246981584,-25.71255158631756,-1.0087928652597895
2343,0.1805558871017067,-25.744795642578726,-1.0098498788467727
2344,0.1805558871017067,-25.744795642578726,-1.0098498788467727
2345,0.17680879135881486,-25.748411810134805,-1.0090063722780678
2346,0.18899047641228905,-25.744724577189427,-1.0153645617424134
2347,0.18130704126173516,-25.734033769529766,-1.0135701131003347
2348,0.18145880748322818,-25.74837297159478,-1.0136564492030442
2349,0.16567910168877667,-25.770041635175474,-1.00653721991747
2350,0.1818007072842425,-25.780663439682847,-1.0138511904728753
2351,0.15807083410892891,-25.766505888256997,-1.0047846675161127
2352,0.15024025782392395,-25.741461784968262,-1.0029106080197887
2353,0.1587494005503831,-25.74856280725059,-1.008466427622585
2354,0.17055692245803494,-25.791526517908466,-1.011315998342729
2355,0.17941461026585745,-25.830919797486956,-1.0170736904302387
2356,0.17487275801012359,-25.841715276503894,-1.012482386406849
2357,0.16714760112757693,-25.827425127415182,-1.010660308387966
2358,0.1754376607171519,-25.81301309032665,-1.0160978825911868
2359,0.1829723398716957,-25.809351042051347,-1.0178112145285596
2360,0.20387292587439548,-25.830717033650284,-1.0298580968438567
2361,0.19972064826786307,-25.877394155779125,-1.02549496822388
2362,0.21593929459257055,-25.895197724671927,-1.0328801164125798
2363,0.2119551063075974,-25.877292130763177,-1.031894017369601
2364,0.1769160436417629,-25.87041341243136,-1.0202303953162373
2365,0.16828093214431533,-25.852542631365733,-1.0145961616776877
2366,0.17233400094992488,-25.877624530711063,-1.0156152441289161
2367,0.17706873708444024,-25.884758021159662,-1.020317006031424
2368,0.16472014343674699,-25.874100080890955,-1.0138536144074428
2369,0.16551439981226368,-25.86691212804865,-1.0175993757566757
2370,0.16937829943554958,-25.874061397539013,-1.0185118298194402
2371,0.17373822266636063,-25.927858159354617,-1.0197051097181844
2372,0.2060320876082273,-25.94911880763998,-1.03439973492272
2373,0.1899610229186942,-25.94566919890561,-1.0270950615329677
2374,0.1868508103892351,-25.92775285485094,-1.0299010932085544
2375,0.20307634785097378,-25.94555970434048,-1.0372939821192357
2376,0.21827471428982156,-25.94901587413106,-1.0408092490069247
2377,0.23442725541520892,-25.959638415742166,-1.0481640873363938
2378,0.21934659964093045,-25.96695153407456,-1.0447170539403323
2379,0.20686605364655739,-25.945526945617377,-1.038166930232586
2380,0.19518461265653048,-25.91691039325853,-1.0353674559189956
2381,0.2026842840822127,-25.909671514539475,-1.0370653444799331
2382,0.18752897136285115,-25.909802509626083,-1.0335793557344697
2383,0.19510663027229078,-25.909737012064593,-1.035322351065431
2384,0.19127890300128525,-25.90618315126091,-1.0344284547431217
2385,0.18756779043853714,-25.913386318292066,-1.0336015079161283
2386,0.19593912821036075,-25.906146116020288,-1.0390888683895316
2387,0.19613482228385132,-25.924076843278186,-1.039201977121496
2388,0.18863454021981027,-25.931325964115185,-1.0375025595451608
2389,0.18851749971471235,-25.920552900620116,-1.0374353511958723
2390,0.17631669114268114,-25.92424204126959,-1.0310519723970786
2391,0.18871250409152296,-25.938497143203175,-1.037547220323504
2392,0.18942870865776393,-25.92413567352452,-1.0412473449890751
2393,1.4897649271962576,-26.583780386905424,-1.6205677483935668
2394,1.434774467982512,-26.670909587100926,-1.5945700582804914
2395,1.5097077734409536,-26.90730343655874,-1.6054631050805543
2396,1.6565977279821733,-27.106877513933348,-1.6334088037853745
2397,1.7056084947576187,-27.278974911868275,-1.6447936998389607
2398,1.6404976417343484,-27.358951638847866,-1.6376027945641969
2399,1.6023754413792866,-27.449386105273796,-1.637095046223997
2400,1.6399796584392399,-27.582107262592476,-1.6486529896576823
2401,1.6930032633074397,-27.714653770094614,-1.6641101742140962
2402,1.7121858493959403,-27.83323812689507,-1.6746489480594506
2403,1.6640108007694672,-27.985178190814715,-1.6726666877947014
2404,1.673200703625428,-28.125562173660843,-1.6847334033185126
2405,1.6882909649492037,-28.269591619607528,-1.6911719719414744
2406,1.6852168446684348,-28.417493944146067,-1.696731999365285
2407,1.6994779918346543,-28.525534574889598,-1.7023551650796642
2408,1.6986770718947184,-28.608507520105224,-1.707303936032878
2409,1.6856658712359842,-28.66640372584056,-1.7086655187359945
2410,1.6762430637744234,-28.71343276501221,-1.7107336737493462
2411,1.6801117293789594,-28.753132468281994,-1.7088476961411363
2412,1.6364181913737708,-28.82607187027576,-1.6881249665544076
2413,1.578792745964143,-28.805290342860076,-1.6621058273515052
2414,1.474284805864124,-28.72385519643815,-1.612240590044844
2415,1.387435369043676,-28.64569478016191,-1.574326498779496
2416,1.3283463236696345,-28.596045389719894,-1.5440448259673556
2417,1.302528129248757,-28.56394079446783,-1.5297690381668438
2418,1.2436796453443357,-28.521478063406295,-1.4997410461128984
2419,1.172732132672003,-28.450270404824803,-1.4663045111380915
2420,1.106638139573133,-28.375361671352717,-1.4377556900749529
2421,1.0606439427116683,-28.33989170717318,-1.4148612382414643
2422,1.0146816915632106,-28.304412842278122,-1.3920072574623439
2423,0.9691433204616997,-28.290570353443922,-1.369540769199128
2424,0.9109688761590279,-28.269636369082924,-1.3402188099638797
2425,0.8454762172427236,-28.212695990000615,-1.3123163383449443
2426,0.8084241323373234,-28.184279571985453,-1.2955087988863108
2427,0.7920664207679641,-28.184467396830343,-1.2877971742754506
2428,0.7835815386821754,-28.195393339102864,-1.2821659359323077
2429,0.7668716171788235,-28.173949641857202,-1.2741589542233887
2430,0.7412798266000665,-28.138182761651894,-1.260193482442806
2431,0.6962543619425406,-28.088190129461744,-1.2412563858305412
2432,0.6795234717349334,-28.06313935372938,-1.2332490488296073
2433,0.6591207573853646,-28.04893392696354,-1.224424450622753
2434,0.6336508914859385,-28.016762937457475,-1.2105887402893936
2435,0.6132098941293336,-27.998961645634463,-1.2017414737465895
2436,0.5888283384257785,-27.973973569438446,-1.1918639817351717
2437,0.5636041142781567,-27.95621392314174,-1.1782384794595973
2438,0.5434392581158298,-27.956415177810946,-1.1696153831619833
2439,0.5231241745514131,-27.9458117958888,-1.1608784431397636
2440,0.4904319412197994,-27.942532285449225,-1.1455122568033893
2441,0.46647626435204426,-27.946364152890812,-1.1359723119548275
2442,0.4540436682661053,-27.950086170354716,-1.1292981771449342
2443,0.429175844785249,-27.957528243412327,-1.115946458880351
2444,0.42177260223108765,-27.979220377709133,-1.1142356756939402
2445,0.3844102468640106,-27.986786697147785,-1.0941568834432795
2446,0.3556412972411039,-27.99065063436578,-1.0797991845048673
2447,0.3355138318785567,-27.994430422223807,-1.0711976299749857
2448,0.3229841991196621,-27.99094237968617,-1.0644517557951667
2449,0.32294091397098457,-27.987340550806174,-1.0644224749818025
2450,0.30259960342788655,-27.97309694075648,-1.0556781594051785
2451,0.30264222794287504,-27.97669853582734,-1.0557065527407916
2452,0.29478779609247696,-27.962345661260315,-1.0536799219960964
2453,0.29073435724842556,-27.944372339135946,-1.052583946181424
2454,0.2897784761122799,-27.944382702140725,-1.0487421872798004
2455,0.2860211507850704,-27.951617743998057,-1.0478417345380062
2456,0.29841719675909273,-27.94430661588146,-1.0544953968139086
2457,0.30985574363911134,-27.936993399290685,-1.0573051712145156
2458,0.2981620407987865,-27.92267600845412,-1.0543261512379771
2459,0.2858107975506294,-27.933599854448964,-1.0477034774253955
2460,0.26932479972623485,-27.919321658368684,-1.0399332597316648
2461,0.2653599459294599,-27.908552507527915,-1.0388984431558013
2462,0.24561096983346084,-27.944757787886278,-1.0305456278483809
2463,0.24949326918234274,-27.948326421425232,-1.0315274287512655
2464,0.22168646923960683,-27.95216343692819,-1.0210193534982515
2465,0.20996278723322695,-27.934239435835902,-1.0180288257336352
2466,0.20216180492595182,-27.92348593075588,-1.0160457259130429
2467,0.19340759101097416,-27.91275299112673,-1.0102237113754817
2468,0.20612162852494717,-27.934271811182043,-1.0170735413029492
2469,0.18631149994874105,-27.96687385943587,-1.0086666170333203
2470,0.19423099579552264,-27.988431884993474,-1.0107227399908438
2471,0.19466290616231255,-28.02807782904613,-1.0109849951215717
2472,0.21580032925536424,-28.027903357497888,-1.023469352427488
2473,0.2279666724619759,-27.9989604111434,-1.0299882764336084
2474,0.2276428352942418,-27.970136804776416,-1.0297857883749755
2475,0.22355853783692686,-27.948548746461817,-1.0286781776202205
