Timestamp,q.w,q.i,q.j,q.k,euler
1716936556716,0.7115585,-0.00512711,-0.7024751,-0.01367229,[-135.98706479   88.98947302   42.48954451]
1716936556716,0.713062,-0.005401776,-0.7009491,-0.01355022,[-145.30307561   88.81707569   33.16114526]
1716936556716,0.7140813,-0.005462813,-0.6999115,-0.01348918,[-149.70307168   88.68041085   28.76112955]
1716936556716,0.7137821,-0.005371258,-0.7002167,-0.0135197,[-148.24225052   88.7177321    30.22690268]
1716936556716,0.7140554,-0.005676443,-0.699942,-0.013184,[-151.22527682   88.70465312   27.24634738]
1716936556716,0.7142645,-0.005645924,-0.6997284,-0.01321451,[-151.73093731   88.67203835   26.74068275]
1716936556716,0.7150654,-0.005218665,-0.6989044,-0.01367229,[-151.62103535   88.52212398   26.84808669]
1716936556716,0.7152479,-0.005645924,-0.6987213,-0.01330607,[-154.36417399   88.52398084   24.10000154]
1716936556716,0.7141439,-0.005829035,-0.6998504,-0.013184,[-152.00076786   88.6974543    26.45848899]
1716936556716,0.7143795,-0.005493332,-0.6996063,-0.0135197,[-150.71412577   88.63765301   27.74512206]
1716936556716,0.7151251,-0.005432295,-0.6988434,-0.01358074,[-152.64318556   88.52468265   25.81604318]
1716936556716,0.7141692,-0.005401776,-0.6998199,-0.01361126,[-149.45500169   88.66042886   29.00424942]
1716936556716,0.7142287,-0.005432295,-0.6997589,-0.01361126,[-149.75135178   88.65316323   28.70542484]
1716936556716,0.7141401,-0.00552385,-0.6998504,-0.0135197,[-149.99904765   88.67315756   28.45773253]
1716936556716,0.7144394,-0.005554369,-0.6995453,-0.01348918,[-151.18198959   88.63254062   27.27478434]
1716936556716,0.7139003,-0.005584887,-0.7000946,-0.0135197,[-149.33782463   88.70971403   29.11401476]
1716936556716,0.7135108,-0.005676443,-0.7004914,-0.01348918,[-148.25614478   88.76966739   30.19075711]
1716936556716,0.7136589,-0.00552385,-0.7003388,-0.01364177,[-147.86327678   88.73601942   30.58362041]
1716936556716,0.7136272,-0.005371258,-0.7003693,-0.01379437,[-146.79451906   88.72723166   31.65237617]
1716936556716,0.7132965,-0.005279702,-0.700705,-0.01388592,[-144.87106814   88.76415817   33.57583307]
1716936556716,0.7132066,-0.005340739,-0.7007965,-0.0138554,[-144.76790987   88.78047818   33.67652043]
1716936556716,0.7132371,-0.005432295,-0.700766,-0.01379437,[-145.378484     88.78332815   33.06347291]
1716936556716,0.7130556,-0.005249184,-0.7009491,-0.01394696,[-143.52729341   88.79208625   34.91713825]
1716936556716,0.7130857,-0.005310221,-0.7009186,-0.01391644,[-143.94786279   88.79239427   34.49409577]
1716936556716,0.7132043,-0.005249184,-0.7007965,-0.014008,[-144.00101074   88.76932919   34.43847082]
1716936556716,0.7132026,-0.005157628,-0.7007965,-0.01413007,[-143.34298693   88.75937713   35.09402033]
1716936556716,0.7131432,-0.005249184,-0.7008576,-0.01406903,[-143.54265967   88.77452819   34.89187689]
1716936556716,0.7132323,-0.005188147,-0.700766,-0.01413007,[-143.56585998   88.75686409   34.86867358]
1716936556716,0.7133834,-0.005279702,-0.7006134,-0.01403851,[-144.77145186   88.74523758   33.66308044]
1716936556716,0.713353,-0.005249184,-0.700644,-0.01406903,[-144.45722674   88.74649743   33.97730562]
1716936556716,0.7133247,-0.005432295,-0.7006745,-0.01391644,[-145.36734871   88.7657653    33.0647131 ]
1716936556716,0.7135032,-0.005279702,-0.7004914,-0.01403851,[-145.27105454   88.72903095   33.16347533]
1716936556716,0.7134431,-0.005310221,-0.7005524,-0.01403851,[-145.11411217   88.73854792   33.31794587]
1716936556716,0.7132917,-0.005188147,-0.700705,-0.01416059,[-143.73281638   88.74748944   34.6992425 ]
1716936556716,0.7130504,-0.00512711,-0.7009491,-0.01425214,[-142.19653997   88.77190016   36.23304969]
1716936556716,0.7130202,-0.005157628,-0.7009797,-0.01425214,[-142.14883094   88.77732253   36.27828642]
1716936556716,0.7128702,-0.005157628,-0.7011322,-0.01425214,[-141.44531137   88.79679165   36.98180877]
1716936556716,0.7126887,-0.005005036,-0.7013153,-0.01437422,[-139.73376925   88.80598099   38.69582491]
1716936556716,0.7125393,-0.005066073,-0.7014679,-0.01431318,[-139.34533208   88.83113211   39.08426588]
1716936556716,0.7124475,-0.004943999,-0.7015595,-0.01443525,[-138.13559408   88.82959532   40.29400398]
1716936556716,0.71227,-0.005157628,-0.7017426,-0.01422163,[-138.48663026   88.87435015   39.9429733 ]
1716936556716,0.7122686,-0.005005036,-0.7017426,-0.0143437,[-137.63660889   88.85978851   40.79546615]
1716936556716,0.7123907,-0.005096591,-0.7016205,-0.01422163,[-138.94437518   88.85617719   39.49017233]
1716936556716,0.7122678,-0.004852443,-0.7017426,-0.01443525,[-136.90180239   88.84661201   41.53521777]
1716936556716,0.7124199,-0.004943999,-0.70159,-0.01431318,[-138.35595376   88.83963582   40.08353824]
1716936556716,0.7126874,-0.004638813,-0.7013153,-0.01455733,[-138.12793196   88.77727451   40.31649758]
1716936556716,0.712869,-0.00469985,-0.7011322,-0.01446577,[-139.46039106   88.76279652   38.98650997]
1716936556716,0.7129363,-0.005218665,-0.7010712,-0.01391644,[-142.98121129   88.80791806   35.46816915]
1716936556716,0.7132077,-0.005279702,-0.7007965,-0.01382488,[-144.67830453   88.77900407   33.77354544]
1716936556716,0.7006598,-0.001281777,-0.7132786,-0.01754814,[-51.43412409  88.33179999 127.03990986]
1716936556716,0.7016425,-0.004272591,-0.7122715,-0.01867733,[-52.64713172  88.54941101 125.49304066]
1716936556716,0.7012234,-0.004974517,-0.7126682,-0.01910459,[-50.01822207  88.52657211 128.03042912]
1716936556716,0.7020823,-0.0009155553,-0.7119052,-0.01644948,[-56.98911786  88.51072584 121.60366571]
1716936556716,0.7047163,-0.001281777,-0.7093112,-0.01583911,[-71.78843877  88.76305296 106.82416723]
1716936556716,0.7057822,-0.004760887,-0.7082126,-0.01684622,[-77.75383623  89.00112582 100.49523839]
1716936556716,0.7054382,-0.003387555,-0.7085788,-0.01617481,[-75.40844714  88.9330601  103.00632516]
1716936556716,0.7037514,-0.00122074,-0.7102878,-0.01495407,[-63.89245175  88.76757373 114.79682372]
1716936556716,0.7032775,-0.002410962,-0.7107456,-0.01535081,[-59.28938568  88.78938889 119.27128698]
1716936556716,0.7042486,-0.003326518,-0.709769,-0.01583911,[-65.41698357  88.89181729 113.02993483]
1716936556716,0.7050856,-0.002502518,-0.708945,-0.015656,[-72.9119029   88.88924502 105.6166307 ]
1716936556716,0.7048717,-0.002777184,-0.7091586,-0.01556444,[-70.72323244  88.90717573 107.7904646 ]
1716936556716,0.704412,-0.002990814,-0.7096164,-0.01547288,[-66.61819613  88.90418675 111.88560814]
1716936556716,0.7032287,-0.002075259,-0.7108066,-0.01480148,[-58.54427618  88.79982289 120.08812005]
1716936556716,0.7037216,-0.001373333,-0.7103183,-0.01489303,[-63.33167515  88.78104734 115.35018264]
1716936556716,0.7053837,-0.003112888,-0.7086398,-0.01593066,[-74.97504631  88.92839257 103.48177004]
1716936556716,0.7061588,-0.004455702,-0.7078463,-0.01654103,[-81.20033389  89.01123191  97.0982073 ]
1716936556716,0.7052081,-0.002899258,-0.7088229,-0.01559496,[-73.35762088  88.93038526 105.14371294]
1716936556716,0.7039378,-0.001403851,-0.7101047,-0.01486251,[-64.72317775  88.80041144 113.95868262]
1716936556716,0.7039593,-0.002227851,-0.7100742,-0.01519822,[-64.05233754  88.83806895 114.53554629]
1716936556716,0.7051721,-0.003051851,-0.7088534,-0.01580859,[-73.13891003  88.92414597 105.3327447 ]
1716936556716,0.7058769,-0.003051851,-0.7081515,-0.01580859,[-79.12590944  88.9500233   99.34574842]
1716936556716,0.705242,-0.002777184,-0.7087924,-0.01547288,[-73.63670738  88.93180302 104.88441263]
1716936556716,0.7043617,-0.002105777,-0.7096774,-0.01510666,[-67.0643101   88.86188572 111.5408893 ]
1716936556716,0.7044231,-0.001892148,-0.7096164,-0.01513718,[-67.90016145  88.84720648 110.71987504]
1716936556716,0.7052101,-0.002746666,-0.7088229,-0.01553392,[-73.4826739   88.92329239 105.03597159]
1716936556716,0.7105003,-0.005493332,-0.7035432,-0.01364177,[-129.71526196   89.13182059   48.7341582 ]
1716936556716,0.710147,-0.00491348,-0.7039094,-0.01336711,[-125.68148709   89.14872453   52.83718259]
1716936556716,0.7095204,-0.004364147,-0.7045503,-0.01306192,[-119.03856386   89.18827902   59.54935745]
1716936556716,0.7094268,-0.004516739,-0.7046419,-0.01315348,[-118.27125984   89.19994841   60.29687722]
1716936556716,0.7099953,-0.004882962,-0.704062,-0.01339763,[-124.12938432   89.15907612   54.38928614]
1716936556716,0.7136743,-0.006103702,-0.7003388,-0.01254311,[-153.46964119   88.80004103   25.01930958]
1716936556716,0.7133781,-0.005951109,-0.700644,-0.01242103,[-152.32146853   88.84261359   26.18974739]
1716936556716,0.7129648,-0.00552385,-0.7010712,-0.01223792,[-149.8351299    88.8933093    28.72555605]
1716936556716,0.7127917,-0.005157628,-0.7012543,-0.01199377,[-148.65747995   88.91334263   29.95267201]
1716936556716,0.7127613,-0.00512711,-0.7012848,-0.01202429,[-148.29992946   88.9150457    30.31022244]
1716936556716,0.7131451,-0.005554369,-0.7008881,-0.0122074,[-150.78747955   88.86994133   27.77320364]
1716936556716,0.715505,-0.005829035,-0.6984771,-0.01217689,[-158.82540028   88.52745868   19.71544723]
1716936556716,0.7152706,-0.005584887,-0.6987213,-0.01205481,[-157.93233037   88.56016298   20.63820208]
1716936556716,0.7130264,-0.004882962,-0.7010102,-0.01242103,[-147.1977945    88.85059964   31.39998405]
1716936556716,0.7128129,-0.004669332,-0.7012238,-0.0126957,[-144.59075355   88.8577101    34.00207925]
1716936556716,0.7130796,-0.004852443,-0.7009491,-0.01281777,[-145.99369139   88.82410171   32.57440566]
1716936556716,0.7143404,-0.005401776,-0.6996673,-0.01242103,[-153.71253785   88.68199417   24.84317371]
1716936556716,0.7141629,-0.005279702,-0.6998504,-0.01236,[-152.96398236   88.70610666   25.60657132]
1716936556716,0.7127196,-0.004394665,-0.7013153,-0.01297037,[-142.35430408   88.8437953    36.23852668]
1716936556716,0.7128411,-0.00469985,-0.7011933,-0.01278726,[-144.51808529   88.85098269   34.06485367]
1716936556716,0.7145481,-0.005096591,-0.6994537,-0.01263466,[-152.74424533   88.63285767   25.8188787 ]
1716936556716,0.7149655,-0.005096591,-0.6990265,-0.01266518,[-153.87974751   88.57024036   24.68089357]
1716936556716,0.7140091,-0.004821924,-0.700003,-0.01278726,[-149.65941598   88.69438856   28.91360928]
1716936556716,0.7131697,-0.004577776,-0.7008576,-0.01290933,[-145.20539473   88.79539595   33.37753745]
1716936556716,0.7135584,-0.004638813,-0.7004609,-0.01293985,[-146.92172452   88.74350642   31.65378104]
1716936556716,0.7146968,-0.005096591,-0.6993011,-0.01266518,[-153.10140374   88.60988211   25.45924335]
1716936556716,0.714847,-0.005188147,-0.6991485,-0.01257363,[-154.08531352   88.59420067   24.47533064]
1716936556716,0.7140989,-0.004821924,-0.6999115,-0.01278726,[-149.97503122   88.68159797   28.59799233]
1716936556716,0.7135894,-0.004730369,-0.7004303,-0.01284829,[-147.61708957   88.74714133   30.95841671]
1716936556716,0.714039,-0.00491348,-0.6999725,-0.01275674,[-150.14068681   88.69497785   28.42739226]
1716936556716,0.7145472,-0.005066073,-0.6994537,-0.0126957,[-152.46414238   88.62959184   26.0965076 ]
1716936556716,0.7144875,-0.004974517,-0.6995147,-0.01272622,[-151.91133742   88.63379386   26.6542595 ]
1716936556716,0.7139183,-0.004730369,-0.7000946,-0.01287881,[-148.7691019    88.69974473   29.80392458]
1716936556716,0.7138566,-0.004577776,-0.7001556,-0.0130314,[-147.61160311   88.69548598   30.9614229 ]
1716936556716,0.7142462,-0.004730369,-0.6997589,-0.01293985,[-149.74522114   88.65071112   28.82285152]
1716936556716,0.7146048,-0.004821924,-0.6993927,-0.01290933,[-151.28452854   88.60398322   27.27859088]
1716936556716,0.7143044,-0.004638813,-0.6996979,-0.01306192,[-149.31210845   88.63373404   29.2534889 ]
1716936556716,0.7139137,-0.004394665,-0.7000946,-0.01324503,[-146.64797233   88.67027226   31.92257687]
1716936556716,0.7139446,-0.004516739,-0.7000641,-0.01315348,[-147.39328967   88.67530605   31.17478665]
1716936556716,0.7143922,-0.004486221,-0.6996063,-0.01321451,[-148.72894838   88.60871413   29.83664528]
1716936556716,0.7144817,-0.004516739,-0.6995147,-0.01321451,[-149.11940811   88.5973008    29.4437106 ]
1716936556716,0.7142723,-0.004455702,-0.6997284,-0.01324503,[-148.13693288   88.62301373   30.42866292]
1716936556716,0.7139715,-0.004272591,-0.7000335,-0.01339763,[-146.07175536   88.65008655   32.49631704]
1716936556716,0.7140614,-0.004333628,-0.699942,-0.01336711,[-146.67200313   88.64177717   31.89359492]
1716936556716,0.7142729,-0.004547258,-0.6997284,-0.013184,[-148.57908628   88.62932637   29.98403668]
1716936556716,0.7142422,-0.004486221,-0.6997589,-0.01324503,[-148.11801395   88.62849558   30.44510937]
1716936556716,0.7140936,-0.004516739,-0.6999115,-0.013184,[-147.85199262   88.65320522   30.71360708]
1716936556716,0.713944,-0.004516739,-0.7000641,-0.013184,[-147.30021095   88.67403902   31.26539179]
1716936556716,0.7140639,-0.004577776,-0.699942,-0.01315348,[-148.01281279   88.66123125   30.550315  ]
1716936556716,0.7142128,-0.004577776,-0.6997894,-0.013184,[-148.45643885   88.63902357   30.10421221]
1716936556716,0.7141529,-0.004516739,-0.6998504,-0.01321451,[-147.97654802   88.64358774   30.58657769]
1716936556716,0.7140012,-0.00430311,-0.700003,-0.01339763,[-146.27133508   88.64735146   32.29426363]
1716936556716,0.7140012,-0.00430311,-0.700003,-0.01339763,[-146.27133508   88.64735146   32.29426363]
1716936556716,0.7142704,-0.004394665,-0.6997284,-0.01336711,[-147.60564957   88.61541164   30.95499812]
1716936556716,0.7143302,-0.004394665,-0.6996673,-0.01336711,[-147.81724397   88.60706436   30.7434024 ]
1716936556716,0.7141506,-0.004333628,-0.6998504,-0.01339763,[-146.91350849   88.62809072   31.64961416]
1716936556716,0.7139704,-0.004272591,-0.7000335,-0.01345866,[-145.89194635   88.64744583   32.67117982]
1716936556716,0.7139688,-0.004150517,-0.7000335,-0.01358074,[-145.19477049   88.63656497   33.36835356]
1716936556716,0.7140577,-0.00408948,-0.699942,-0.01364177,[-145.19480381   88.61891429   33.36831817]
1716936556716,0.7141179,-0.004119999,-0.699881,-0.01361126,[-145.59150848   88.61351876   32.97161196]
1716936556716,0.714029,-0.004181036,-0.6999725,-0.01355022,[-145.59661905   88.63116948   32.96650428]
1716936556716,0.7139396,-0.004211554,-0.7000641,-0.0135197,[-145.42654219   88.64611135   33.13658353]
1716936556716,0.7139999,-0.004242073,-0.700003,-0.01348918,[-145.83066034   88.64066347   32.73246465]
1716936556716,0.7140894,-0.004181036,-0.6999115,-0.0135197,[-145.91079987   88.62433483   32.65479582]
1716936556716,0.7142395,-0.004272591,-0.6997589,-0.01345866,[-146.89171373   88.61044785   31.67140685]
1716936556716,0.7142696,-0.004242073,-0.6997284,-0.01345866,[-146.91522102   88.60497635   31.65037197]
1716936556716,0.7142416,-0.004394665,-0.6997589,-0.01330607,[-147.67823896   88.6220974    30.8873564 ]
1716936556716,0.714362,-0.004455702,-0.6996368,-0.01324503,[-148.45023249   88.61041913   30.11536139]
1716936556716,0.7143308,-0.004394665,-0.6996673,-0.01333659,[-147.90637173   88.60831215   30.65674822]
1716936556716,0.7144194,-0.004272591,-0.6995758,-0.01342814,[-147.61646348   88.58682083   30.94912682]
1716936556716,0.7143294,-0.004242073,-0.6996673,-0.01345866,[-147.12935268   88.59669158   31.43623899]
1716936556716,0.7142979,-0.004119999,-0.6996979,-0.01358074,[-146.33972073   88.5902889    32.22586953]
1716936556716,0.7142979,-0.004119999,-0.6996979,-0.01358074,[-146.33972073   88.5902889    32.22586953]
1716936556716,0.7142987,-0.004181036,-0.6996979,-0.0135197,[-146.67983567   88.59558932   31.88575566]
1716936556716,0.7142985,-0.004211554,-0.6996979,-0.0135197,[-146.76331331   88.59693391   31.79980499]
1716936556716,0.7142377,-0.00408948,-0.6997589,-0.01361126,[-145.95243607   88.5958092    32.61315493]
1716936556716,0.7142389,-0.004181036,-0.6997589,-0.0135197,[-146.4633958    88.60382578   32.10219674]
1716936556716,0.7142686,-0.004211554,-0.6997284,-0.0135197,[-146.65555742   88.60105855   31.90756149]
1716936556716,0.7142995,-0.004242073,-0.6996979,-0.01345866,[-147.02251528   88.60083988   31.5430771 ]
1716936556716,0.7142389,-0.004181036,-0.6997589,-0.0135197,[-146.4633958    88.60382578   32.10219674]
1716936556716,0.7142686,-0.004211554,-0.6997284,-0.0135197,[-146.65555742   88.60105855   31.90756149]
1716936556716,0.7143276,-0.004150517,-0.6996673,-0.01358074,[-146.53044925   88.587525     32.03266728]
1716936556716,0.7142989,-0.004242073,-0.6996979,-0.01348918,[-146.93465643   88.59955928   31.62846235]
1716936556716,0.7143292,-0.004272591,-0.6996673,-0.01345866,[-147.21332492   88.59801985   31.34979372]
1716936556716,0.7143001,-0.004333628,-0.6996979,-0.01339763,[-147.45250574   88.60735916   31.11061386]
1716936556716,0.7143597,-0.004364147,-0.6996368,-0.01339763,[-147.74842519   88.60033448   30.81221999]
1716936556716,0.7144195,-0.004364147,-0.6995758,-0.01339763,[-147.95673459   88.59198161   30.60390937]
1716936556716,0.7144189,-0.004364147,-0.6995758,-0.01342814,[-147.86860807   88.59073619   30.68956311]
1716936556716,0.7139406,-0.004333628,-0.7000641,-0.01342814,[-146.03991553   88.65561091   32.52073873]
1716936556716,0.7141429,-0.003723258,-0.6998504,-0.01397748,[-143.62506591   88.57463435   34.9405219 ]
1716936556716,0.7143854,-0.00408948,-0.6996063,-0.01370281,[-146.23637461   88.57138279   32.32179326]
1716936556716,0.7161331,-0.003357036,-0.6978057,-0.01446577,[-148.05663112   88.26339384   30.49901007]
1716936556716,0.7136311,-0.00347911,-0.7003693,-0.01419111,[-140.35506235   88.61862178   38.21300548]
1716936556716,0.711142,-0.003540147,-0.7029023,-0.01388592,[-127.82886947   88.92829999   50.75902548]
1716936556716,0.7115472,-0.002197333,-0.7024751,-0.01498459,[-124.65816092   88.72956509   53.94949439]
1716936556716,0.7115763,-0.002319407,-0.7024446,-0.01501511,[-125.02416      88.73279462   53.57112962]
1716936556716,0.7126617,-0.002685629,-0.7013459,-0.014832,[-132.26277088   88.65484365   46.31766834]
1716936556716,0.7124483,-0.002319407,-0.7015595,-0.01504563,[-129.84733125   88.6428377    48.74547238]
1716936556716,0.7113355,-0.002227851,-0.7026887,-0.01501511,[-123.36808393   88.74919074   55.2346275 ]
1716936556716,0.7114841,-0.002075259,-0.7025361,-0.01513718,[-123.71547756   88.71705819   54.88970304]
1716936556716,0.7120903,-0.002441481,-0.7019257,-0.01489303,[-128.52351058   88.69755393   50.07177467]
1716936556716,0.713119,-0.002960295,-0.7008881,-0.01443525,[-136.12162504   88.64103228   42.46870589]
1716936556716,0.7127011,-0.003021332,-0.7013153,-0.01431318,[-134.53501406   88.70062749   44.0602715 ]
1716936556716,0.7126385,-0.002716147,-0.7013764,-0.01449629,[-133.01466288   88.67941388   45.59051265]
1716936556716,0.7124302,-0.002838221,-0.70159,-0.01437422,[-132.52152346   88.71729176   46.08365698]
1716936556716,0.7132718,-0.003021332,-0.7007355,-0.01428266,[-137.36559809   88.63450859   41.2321514 ]
1716936556716,0.7135125,-0.003082369,-0.7004914,-0.01422163,[-138.75262162   88.61148661   39.84512394]
1716936556716,0.7133928,-0.003051851,-0.7006134,-0.01422163,[-138.1451691    88.62468439   40.45505156]
1716936556716,0.713332,-0.002960295,-0.7006745,-0.01428266,[-137.48813332   88.62389396   41.11456111]
1716936556716,0.7136305,-0.002929777,-0.7003693,-0.0143437,[-138.58150868   88.58222709   40.01870597]
1716936556716,0.7141405,-0.003082369,-0.6998504,-0.01425214,[-141.28488189   88.53030166   37.31037858]
1716936556716,0.7140505,-0.003021332,-0.699942,-0.01428266,[-140.70219027   88.53725106   37.89554455]
1716936556716,0.7138094,-0.002838221,-0.7001861,-0.01440474,[-138.96926017   88.55188803   39.63342291]
1716936556716,0.713781,-0.002899258,-0.7002167,-0.01431318,[-139.22304738   88.563522     39.3821111 ]
1716936556716,0.7142299,-0.003021332,-0.6997589,-0.01428266,[-141.40882217   88.51417959   37.18890898]
1716936556716,0.7143802,-0.003112888,-0.6996063,-0.01422163,[-142.35751097   88.50219642   36.23774441]
1716936556716,0.7142302,-0.003082369,-0.6997589,-0.01425214,[-141.63463076   88.5187053    36.96062792]
1716936556716,0.7140793,-0.002990814,-0.6999115,-0.0143437,[-140.59187197   88.52886423   38.003388  ]
1716936556716,0.7141697,-0.003112888,-0.6998199,-0.01428266,[-141.3982458    88.52648708   37.19206745]
1716936556716,0.7144695,-0.003326518,-0.6995147,-0.01419111,[-143.2919788    88.50216759   35.28843701]
1716936556716,0.7146489,-0.003540147,-0.6993316,-0.01413007,[-144.62520173   88.49107191   33.94284619]
1716936556716,0.7146773,-0.00347911,-0.6993011,-0.01422163,[-144.34286686   88.48009538   34.22270568]
1716936556716,0.7144377,-0.00347911,-0.6995453,-0.01425214,[-143.3999091    88.51061663   35.16319591]
1716936556716,0.7142585,-0.003570666,-0.6997284,-0.01422163,[-143.03663728   88.54017283   35.52152521]
1716936556716,0.7141676,-0.003570666,-0.6998199,-0.01428266,[-142.53158752   88.54911418   36.02163042]
1716936556716,0.7142875,-0.003631703,-0.6996979,-0.01425214,[-143.2227858    88.53773862   35.32795724]
1716936556716,0.7143788,-0.003784295,-0.6996063,-0.01413007,[-144.26903636   88.53861065   34.27923322]
1716936556716,0.7143492,-0.003845332,-0.6996368,-0.01409955,[-144.3972533    88.54685221   34.14854446]
1716936556716,0.7141073,-0.003662221,-0.699881,-0.01428266,[-142.53025202   88.56143572   36.01554818]
1716936556716,0.7139869,-0.003570666,-0.700003,-0.0143437,[-141.66389903   88.56961477   36.88437539]
1716936556716,0.7139579,-0.003631703,-0.7000335,-0.01428266,[-141.86128782   88.57946313   36.68698838]
1716936556716,0.7138677,-0.003601184,-0.7001251,-0.01431318,[-141.3386591    88.58810073   37.20961846]
1716936556716,0.7139267,-0.003509629,-0.7000641,-0.01437422,[-141.18836801   88.57282423   37.36238007]
1716936556716,0.7139866,-0.003509629,-0.700003,-0.01437422,[-141.42986877   88.56509404   37.12087809]
1716936556716,0.7140751,-0.003387555,-0.6999115,-0.01446577,[-141.2454787    88.54294724   37.30773839]
1716936556716,0.7141035,-0.003295999,-0.699881,-0.01455733,[-140.90453624   88.53001956   37.64867838]
1716936556716,0.7140433,-0.003265481,-0.699942,-0.01458785,[-140.51455167   88.53461523   38.03866361]
1716936556716,0.7141344,-0.003357036,-0.6998504,-0.01449629,[-141.32802832   88.53221318   37.22518685]
1716936556716,0.7142867,-0.003540147,-0.6996979,-0.01431318,[-142.83276215   88.53047921   35.72045274]
1716936556716,0.7146162,-0.003631703,-0.6993622,-0.01425214,[-144.42820874   88.49387703   34.12252713]
1716936556716,0.7148262,-0.003662221,-0.6991485,-0.01419111,[-145.39193341   88.46972206   33.16127102]
1716936556716,0.7150057,-0.00369274,-0.6989654,-0.01416059,[-146.14825856   88.44795142   32.40494228]
1716936556716,0.7143533,-0.003967406,-0.6996368,-0.0138554,[-145.3807533    88.56333928   33.17494029]
1716936556716,0.7146525,-0.003997925,-0.6993316,-0.01382488,[-146.60138753   88.52510977   31.95430001]
1716936556716,0.7145656,-0.004333628,-0.6994232,-0.01358074,[-147.86269342   88.56230316   30.68557971]
1716936556716,0.7147729,-0.004425184,-0.6992096,-0.01364177,[-148.6339348    88.53434845   29.90196803]
1716936556716,0.7084886,-0.005615406,-0.7055879,-0.01257363,[-111.89302184   89.38915347   66.63308686]
1716936556716,0.7089738,-0.005493332,-0.7050996,-0.01266518,[-117.64200723   89.33950329   60.88657138]
1716936556716,0.7096404,-0.005554369,-0.7044283,-0.01266518,[-125.50257794   89.28561271   53.02105036]
1716936556716,0.7104528,-0.005798517,-0.7036042,-0.01281777,[-133.54070901   89.20536401   44.95076191]
1716936556716,0.7111144,-0.005920591,-0.7029328,-0.01290933,[-138.73305701   89.12811223   39.74109401]
1716936556716,0.7115082,-0.005767998,-0.7025361,-0.01287881,[-140.84600945   89.07235643   37.64297498]
1716936556716,0.7119612,-0.005676443,-0.7020783,-0.01284829,[-143.28170212   89.01055378   35.21716824]
1716936556716,0.7127401,-0.00573748,-0.7012848,-0.01297037,[-146.97364592   88.90223853   31.51037185]
1716936556716,0.7136652,-0.005951109,-0.7003388,-0.01312296,[-150.9394152    88.77371743   27.5149069 ]
1716936556716,0.7145308,-0.006042665,-0.6994537,-0.013184,[-153.87618653   88.64818261   24.56574989]
1716936556716,0.7152202,-0.005951109,-0.6987518,-0.01306192,[-155.87564555   88.54647241   22.5835875 ]
1716936556716,0.716084,-0.005859554,-0.6978667,-0.01309244,[-157.57732132   88.41174017   20.88683411]
1716936556716,0.7172382,-0.006042665,-0.6966766,-0.01321451,[-159.99102404   88.2354161    18.44836334]
1716936556716,0.7184485,-0.006195257,-0.6954253,-0.01330607,[-162.04625361   88.04741972   16.37330423]
1716936556716,0.7195387,-0.006195257,-0.6942961,-0.01336711,[-163.34653187   87.87355712   15.06803601]
1716936556716,0.7205395,-0.006073183,-0.6932585,-0.01336711,[-164.24355653   87.71166613   14.18086259]
1716936556716,0.7214485,-0.006073183,-0.6923124,-0.01336711,[-165.15762015   87.56611009   13.26675763]
1716936556716,0.7224406,-0.00613422,-0.6912748,-0.01345866,[-165.98059837   87.40565924   12.43136281]
1716936556716,0.7234021,-0.006164739,-0.6902676,-0.01348918,[-166.73859387   87.25008467   11.66836914]
1716936556716,0.7243039,-0.00613422,-0.6893216,-0.01348918,[-167.33130352   87.10315689   11.07808314]
1716936556716,0.7252318,-0.006103702,-0.688345,-0.0135197,[-167.83703743   86.95095234   10.57229428]
1716936556716,0.7261283,-0.00613422,-0.6873989,-0.0135197,[-168.40703859   86.80485247    9.99976375]
1716936556716,0.7270222,-0.00613422,-0.6864528,-0.01355022,[-168.84296187   86.65777878    9.56130784]
1716936556716,0.7279425,-0.00613422,-0.6854762,-0.01358074,[-169.25509308   86.5059781     9.14663918]
1716936556716,0.7288603,-0.00613422,-0.6844996,-0.01361126,[-169.63225993   86.35420427    8.76693185]
1716936556716,0.7298325,-0.006164739,-0.683462,-0.01364177,[-170.03724535   86.19343713    8.35692502]
1716936556716,0.7308015,-0.006195257,-0.6824244,-0.01370281,[-170.37207459   86.03236342    8.01459533]
1716936556716,0.7317969,-0.006195257,-0.6813563,-0.01373333,[-170.69241759   85.86659113    7.69169498]
1716936556716,0.7328169,-0.006225776,-0.6802576,-0.01379437,[-170.99397774   85.69625953    7.38262146]
1716936556716,0.7338906,-0.006286813,-0.6790979,-0.01382488,[-171.35128459   85.51727013    7.01779298]
1716936556716,0.7349604,-0.00634785,-0.6779382,-0.01388592,[-171.64896605   85.33809535    6.71010886]
1716936556716,0.7360548,-0.006408887,-0.6767479,-0.01394696,[-171.93091855   85.15434712    6.41814544]
1716936556716,0.7371182,-0.006408887,-0.6755883,-0.014008,[-172.13146511   84.97483702    6.21253625]
1716936556716,0.7381516,-0.006408887,-0.674459,-0.014008,[-172.36819245   84.80070029    5.97569651]
1716936556716,0.7391811,-0.006408887,-0.6733299,-0.01403851,[-172.56173751   84.62651467    5.77956004]
1716936556716,0.740235,-0.006439405,-0.6721702,-0.01406903,[-172.77232228   84.44810092    5.56389993]
1716936556716,0.741285,-0.006469924,-0.6710105,-0.01413007,[-172.94346954   84.26964837    5.38519606]
1716936556716,0.7422774,-0.006469924,-0.6699118,-0.01416059,[-173.09668378   84.10070022    5.22938004]
