Timestamp,q.w,q.i,q.j,q.k,euler
1717193266621,0.5096693,-0.4965056,0.4550615,0.5353862,[ 97.62269175 -84.5662073  -11.47579   ]
1717193266621,0.50966,-0.4963835,0.4550615,0.5355083,[ 97.44812805 -84.55530721 -11.30177738]
1717193266621,0.5096827,-0.4962615,0.4550615,0.5355998,[ 97.31318215 -84.54370701 -11.16379666]
1717193266621,0.5098141,-0.4962004,0.4549089,0.5356609,[ 97.36917088 -84.51921624 -11.22104161]
1717193266621,0.5099255,-0.4961699,0.4548174,0.5356609,[ 97.4497476  -84.50440157 -11.29874937]
1717193266621,0.5099775,-0.4962004,0.4547258,0.5356609,[ 97.5392366  -84.49636687 -11.3922747 ]
1717193266621,0.5100614,-0.496231,0.4546342,0.5356303,[ 97.66690748 -84.48765261 -11.52040188]
1717193266621,0.5100567,-0.4961699,0.4546342,0.5356914,[ 97.58064106 -84.48221381 -11.43441397]
1717193266621,0.5100864,-0.4961394,0.4546342,0.5356914,[ 97.57598197 -84.47881567 -11.42630516]
1717193266621,0.5100815,-0.4961394,0.4546037,0.5357219,[ 97.56571022 -84.47568798 -11.41982091]
1717193266621,0.510084,-0.4961089,0.4546342,0.5357219,[ 97.53298448 -84.47609902 -11.38344988]
1717193266621,0.5100769,-0.4960173,0.4546342,0.5358135,[ 97.40416059 -84.46791476 -11.25504673]
1717193266621,0.5101857,-0.4960173,0.4545121,0.5358135,[ 97.5164942  -84.45268694 -11.36816846]
1717193266621,0.5101881,-0.4960479,0.4545121,0.5357829,[ 97.55943917 -84.45541415 -11.41097121]
1717193266621,0.510181,-0.4959563,0.4545121,0.5358745,[ 97.43105422 -84.44723578 -11.283007  ]
1717193266621,0.5101514,-0.4959258,0.4545427,0.535905,[ 97.36026514 -84.44831676 -11.21215867]
1717193266621,0.5102082,-0.4958953,0.4545121,0.535905,[ 97.38382163 -84.44111487 -11.23247278]
1717193266621,0.5101489,-0.4958953,0.4545427,0.5359355,[ 97.31755675 -84.44559094 -11.16959841]
1717193266621,0.5101491,-0.4958342,0.4545732,0.535966,[ 97.2423861  -84.44323854 -11.0909132 ]
1717193266621,0.5100849,-0.4957732,0.4546037,0.5360576,[ 97.09082647 -84.44220038 -10.94304591]
1717193266621,0.5101146,-0.4957427,0.4546037,0.5360576,[ 97.08651309 -84.43879711 -10.93528276]
1717193266621,0.5102209,-0.4957122,0.4544816,0.5360881,[ 97.1566866  -84.42089254 -11.00639254]
1717193266621,0.5101938,-0.4957122,0.4545121,0.5360881,[ 97.12863913 -84.42467632 -10.97814359]
1717193266621,0.5102506,-0.4957427,0.4544511,0.5360576,[ 97.22717315 -84.41983659 -11.07692649]
1717193266621,0.5102482,-0.4956511,0.4544816,0.5361186,[ 97.10997401 -84.41473764 -10.95636681]
1717193266621,0.5102161,-0.4956511,0.4544816,0.5361492,[ 97.07189944 -84.41538636 -10.92188982]
1717193266621,0.5102186,-0.4956816,0.4544816,0.5361186,[ 97.11432676 -84.4181344  -10.96416345]
1717193266621,0.5102506,-0.4957427,0.4544511,0.5360576,[ 97.22717315 -84.41983659 -11.07692649]
1717193266621,0.5103322,-0.4956816,0.4543901,0.5360881,[ 97.23632211 -84.40610751 -11.08315934]
1717193266621,0.5102705,-0.4955901,0.4544511,0.5361797,[ 97.05343256 -84.4054508  -10.9003168 ]
1717193266621,0.5102384,-0.4955901,0.4544511,0.5362102,[ 97.01548155 -84.40610053 -10.86595785]
1717193266621,0.5102928,-0.495529,0.4544206,0.5362408,[ 96.99701338 -84.39615353 -10.84438354]
1717193266621,0.5102904,-0.4954985,0.4544206,0.5362713,[ 96.95493164 -84.39339519 -10.80244402]
1717193266621,0.5103423,-0.495468,0.4543596,0.5363018,[ 96.96895044 -84.38307942 -10.81700206]
1717193266621,0.5103399,-0.4953764,0.4543901,0.5363628,[ 96.85276448 -84.37792833 -10.6974555 ]
1717193266621,0.5103621,-0.4953154,0.4543596,0.5364239,[ 96.79696487 -84.36862318 -10.64215327]
1717193266621,0.5104189,-0.4953459,0.4542985,0.5363933,[ 96.89491873 -84.36383714 -10.74035639]
1717193266621,0.5103942,-0.4953764,0.454329,0.5363628,[ 96.90882518 -84.37037301 -10.75391915]
1717193266621,0.5103646,-0.4953459,0.4543596,0.5363933,[ 96.83890489 -84.37139114 -10.68393961]
1717193266621,0.5104189,-0.495407,0.454268,0.5363628,[ 96.96896233 -84.3662224  -10.81790284]
1717193266621,0.5104732,-0.4953459,0.4542375,0.5363933,[ 96.95073659 -84.35628455 -10.79657129]
1717193266621,0.5104411,-0.4952849,0.454268,0.5364544,[ 96.83918762 -84.35453604 -10.68512267]
1717193266621,0.5104905,-0.4952239,0.454207,0.5365154,[ 96.81164304 -84.34146074 -10.65826548]
1717193266621,0.5105473,-0.4952544,0.4541459,0.5364849,[ 96.90904487 -84.33666767 -10.75592213]
1717193266621,0.5106336,-0.4953154,0.4540544,0.5364239,[ 97.07554236 -84.3308399  -10.92272776]
1717193266621,0.5106608,-0.4953154,0.4540239,0.5364239,[ 97.1032118  -84.32705244 -10.95059276]
1717193266621,0.5106312,-0.4952849,0.4540544,0.5364544,[ 97.03390589 -84.3280872  -10.88123352]
1717193266621,0.510715,-0.4953154,0.4539628,0.5364239,[ 97.1583828  -84.31947927 -11.00617265]
1717193266621,0.5107397,-0.4952849,0.4539323,0.5364544,[ 97.14431116 -84.31294937 -10.99244472]
1717193266621,0.5107964,-0.4953154,0.4538713,0.5364239,[ 97.24084664 -84.30811359 -11.08923502]
1717193266621,0.5108482,-0.4952849,0.4538102,0.5364544,[ 97.25412816 -84.29779042 -11.10306767]
1717193266621,0.5108506,-0.4953764,0.4537797,0.5363933,[ 97.36902379 -84.30285965 -11.22131292]
1717193266621,0.5108802,-0.495407,0.4537492,0.5363628,[ 97.43802377 -84.30178956 -11.29037178]
1717193266621,0.5108777,-0.4953154,0.4537797,0.5364239,[ 97.32297478 -84.29673555 -11.17197354]
1717193266621,0.5108482,-0.4953459,0.4537797,0.5364239,[ 97.32737991 -84.30012378 -11.17981681]
1717193266621,0.5107668,-0.4953459,0.4538713,0.5364239,[ 97.2451642  -84.31150898 -11.09699662]
1717193266621,0.5107989,-0.4953459,0.4538713,0.5363933,[ 97.28255698 -84.31084955 -11.13079167]
1717193266621,0.5107397,-0.4953459,0.4539018,0.5364239,[ 97.2177175  -84.31529705 -11.06934843]
1717193266621,0.5107446,-0.4953459,0.4539323,0.5363933,[ 97.22762984 -84.31843405 -11.07546748]
1717193266621,0.5106854,-0.4953459,0.4539628,0.5364239,[ 97.16266299 -84.32287552 -11.01389687]
1717193266621,0.5107692,-0.4953154,0.4539018,0.5364239,[ 97.21336155 -84.31190766 -11.06155437]
1717193266621,0.5106583,-0.4953459,0.4539934,0.5364239,[ 97.13506085 -84.32666647 -10.98608731]
1717193266621,0.5106311,-0.4953459,0.4540239,0.5364239,[ 97.10741578 -84.33045554 -10.95824668]
1717193266621,0.5106016,-0.4953154,0.4540544,0.5364544,[ 97.03812052 -84.33148474 -10.88889216]
1717193266621,0.5105745,-0.4952544,0.4541154,0.5364849,[ 96.93685404 -84.33288821 -10.78392685]
1717193266621,0.5104387,-0.4953154,0.4542375,0.5364544,[ 96.87126979 -84.35415918 -10.72084437]
1717193266621,0.5104683,-0.4952849,0.4542375,0.5364544,[ 96.86713199 -84.35075995 -10.71326259]
1717193266621,0.510493,-0.4952544,0.454207,0.5364849,[ 96.85332068 -84.34422312 -10.69979498]
1717193266621,0.5104337,-0.4951933,0.454268,0.5365459,[ 96.71405863 -84.34622553 -10.56042665]
1717193266621,0.5104609,-0.4951933,0.4542375,0.5365459,[ 96.7420451  -84.34245547 -10.58860867]
1717193266621,0.5104337,-0.4951933,0.454268,0.5365459,[ 96.71405863 -84.34622553 -10.56042665]
1717193266621,0.5103769,-0.4951628,0.454329,0.5365764,[ 96.61637314 -84.35097897 -10.46249227]
1717193266621,0.5102979,-0.4951933,0.4544206,0.5365459,[ 96.57362131 -84.36504972 -10.41899379]
1717193266621,0.5102658,-0.4951323,0.4544511,0.536607,[ 96.4620192  -84.36322902 -10.30749203]
1717193266621,0.5102979,-0.4951933,0.4544206,0.5365459,[ 96.57362131 -84.36504972 -10.41899379]
1717193266621,0.5102732,-0.4952849,0.4544206,0.5364849,[ 96.66117441 -84.37401828 -10.50970603]
1717193266621,0.5102485,-0.4953154,0.4544511,0.5364544,[ 96.67483577 -84.38055956 -10.52302369]
1717193266621,0.5101694,-0.4953459,0.4545427,0.5364239,[ 96.6319536  -84.39464093 -10.47940079]
1717193266621,0.510204,-0.4954375,0.4545121,0.5363323,[ 96.78639796 -84.39919433 -10.63360812]
1717193266621,0.5102064,-0.495468,0.4545121,0.5363018,[ 96.82844    -84.40196474 -10.67550794]
1717193266621,0.5101768,-0.4954985,0.4545121,0.5363018,[ 96.83260822 -84.40536436 -10.68312007]
1717193266621,0.5101297,-0.4955901,0.4545732,0.5362102,[ 96.9027778  -84.4212262  -10.75246003]
1717193266621,0.5101345,-0.4956511,0.4545732,0.5361492,[ 96.98735159 -84.42674714 -10.83674939]
1717193266621,0.5101394,-0.4957122,0.4545732,0.5360881,[ 97.07227948 -84.43225922 -10.92138691]
1717193266621,0.5101642,-0.4956816,0.4545427,0.5361186,[ 97.05801421 -84.42571595 -10.90745387]
1717193266621,0.510137,-0.4956206,0.4546037,0.5361492,[ 96.95488812 -84.42712447 -10.80064057]
1717193266621,0.5101097,-0.4956206,0.4546342,0.5361492,[ 96.92656673 -84.43091102 -10.77212955]
1717193266621,0.5099984,-0.4956511,0.4547258,0.5361492,[ 96.84564701 -84.44565624 -10.69406706]
1717193266621,0.5099713,-0.4956511,0.4547563,0.5361492,[ 96.81726222 -84.44942508 -10.6654808 ]
1717193266621,0.5099688,-0.4956206,0.4547563,0.5361797,[ 96.77481459 -84.44666016 -10.62318131]
1717193266621,0.5099961,-0.4956206,0.4547258,0.5361797,[ 96.80331875 -84.44288085 -10.65187509]
1717193266621,0.5100554,-0.4956816,0.4546648,0.5361186,[ 96.94497364 -84.44085592 -10.79362517]
1717193266621,0.510117,-0.4957732,0.4546037,0.5360271,[ 97.12900311 -84.44154596 -10.97763056]
1717193266621,0.5100898,-0.4957732,0.4546342,0.5360271,[ 97.10077978 -84.44533467 -10.94921168]
1717193266621,0.5100698,-0.4958647,0.4546648,0.5359355,[ 97.20035416 -84.45737375 -11.0481524 ]
1717193266621,0.5100425,-0.4959258,0.4546648,0.535905,[ 97.24754005 -84.46352114 -11.09865136]
1717193266621,0.510077,-0.4959563,0.4546648,0.535844,[ 97.32861063 -84.46559167 -11.17598777]
1717193266621,0.5099953,-0.4960173,0.4547258,0.5358135,[ 97.31949129 -84.47932324 -11.16978485]
1717193266621,0.5099409,-0.4960173,0.4547868,0.5358135,[ 97.26288085 -84.48691758 -11.11278331]
1717193266621,0.5099361,-0.4959563,0.4547868,0.5358745,[ 97.1771122  -84.48143609 -11.0272991 ]
1717193266621,0.5099906,-0.4958953,0.4547563,0.535905,[ 97.15826943 -84.47149784 -11.00534437]
1717193266621,0.5100153,-0.4959258,0.4546953,0.535905,[ 97.21928633 -84.46731557 -11.07020209]
1717193266621,0.5100698,-0.4958647,0.4546648,0.5359355,[ 97.20035416 -84.45737375 -11.0481524 ]
1717193266621,0.510129,-0.4959258,0.4546037,0.5358745,[ 97.34221833 -84.45525387 -11.1901347 ]
1717193266621,0.5100697,-0.4959258,0.4546342,0.535905,[ 97.27580103 -84.45971852 -11.12711382]
1717193266621,0.5100129,-0.4958953,0.4546953,0.5359355,[ 97.17655364 -84.46457328 -11.02761162]
1717193266621,0.5100402,-0.4958953,0.4546648,0.5359355,[ 97.20487463 -84.46077459 -11.05612224]
1717193266621,0.510045,-0.4958953,0.4546953,0.535905,[ 97.21486707 -84.46391362 -11.06233309]
1717193266621,0.5100129,-0.4958953,0.4546953,0.5359355,[ 97.17655364 -84.46457328 -11.02761162]
1717193266621,0.5100402,-0.4958953,0.4546648,0.5359355,[ 97.20487463 -84.46077459 -11.05612224]
1717193266621,0.510065,-0.4958647,0.4546342,0.535966,[ 97.1904255  -84.4542277  -11.04201127]
1717193266621,0.5100129,-0.4958953,0.4546953,0.5359355,[ 97.17655364 -84.46457328 -11.02761162]
1717193266621,0.5100105,-0.4958647,0.4546953,0.535966,[ 97.13379807 -84.46182289 -10.98499273]
1717193266621,0.5100402,-0.4958342,0.4546953,0.535966,[ 97.12943726 -84.45842006 -10.97718217]
1717193266621,0.5100378,-0.4958037,0.4546953,0.5359966,[ 97.08674769 -84.45566674 -10.93464035]
1717193266621,0.5100354,-0.4957732,0.4546953,0.5360271,[ 97.0441709  -84.45291483 -10.89220578]
1717193266621,0.5100034,-0.4957122,0.4547258,0.5360881,[ 96.93077468 -84.45118245 -10.77889845]
1717193266621,0.5100034,-0.4957122,0.4547258,0.5360881,[ 96.93077468 -84.45118245 -10.77889845]
1717193266621,0.510033,-0.4957427,0.4546953,0.5360576,[ 97.00163625 -84.45015988 -10.84981334]
1717193266621,0.5100874,-0.4956816,0.4546648,0.5360881,[ 96.9831066  -84.44021686 -10.82817206]
1717193266621,0.5101418,-0.4956816,0.4546037,0.5360881,[ 97.03967112 -84.4326427  -10.8851336 ]
1717193266621,0.5101418,-0.4957427,0.4545732,0.5360576,[ 97.11471277 -84.43500908 -10.96367798]
1717193266621,0.5102234,-0.4956816,0.4545121,0.5360881,[ 97.12420603 -84.42127467 -10.97026107]
1717193266621,0.5101913,-0.4956206,0.4545427,0.5361492,[ 97.01125939 -84.41956607 -10.85740885]
1717193266621,0.5102137,-0.4955595,0.4545121,0.5362102,[ 96.95493706 -84.41025614 -10.80156688]
1717193266621,0.5102137,-0.4955595,0.4545121,0.5362102,[ 96.95493706 -84.41025614 -10.80156688]
1717193266621,0.5101817,-0.4954985,0.4545427,0.5362713,[ 96.84231719 -84.40850894 -10.68903552]
1717193266621,0.5102113,-0.495529,0.4545121,0.5362408,[ 96.91270058 -84.40749027 -10.75947817]
1717193266621,0.5102409,-0.4955595,0.4544816,0.5362102,[ 96.98308216 -84.40647446 -10.82990754]
1717193266621,0.5101864,-0.4956206,0.4545121,0.5361797,[ 97.00144009 -84.41642374 -10.85138306]
1717193266621,0.5101715,-0.4957122,0.4545732,0.5360576,[ 97.1103936  -84.43160604 -10.95590902]
1717193266621,0.510085,-0.4957122,0.4546342,0.5360881,[ 97.01581194 -84.43982988 -10.86452828]
1717193266621,0.510085,-0.4957122,0.4546342,0.5360881,[ 97.01581194 -84.43982988 -10.86452828]
1717193266621,0.5100874,-0.4956816,0.4546648,0.5360881,[ 96.9831066  -84.44021686 -10.82817206]
1717193266621,0.5100282,-0.4956816,0.4546953,0.5361186,[ 96.91662859 -84.44463581 -10.76508458]
1717193266621,0.5100281,-0.4956206,0.4547258,0.5361492,[ 96.84148113 -84.44225049 -10.6864514 ]
1717193266621,0.5099689,-0.4955595,0.4547868,0.5362102,[ 96.69981098 -84.44424335 -10.54466905]
1717193266621,0.5099937,-0.495529,0.4547563,0.5362408,[ 96.68595043 -84.43769184 -10.5311518 ]
1717193266621,0.509964,-0.4954985,0.4547868,0.5362713,[ 96.61513813 -84.43868269 -10.46029209]
1717193266621,0.509964,-0.4954985,0.4547868,0.5362713,[ 96.61513813 -84.43868269 -10.46029209]
1717193266621,0.5099344,-0.495468,0.4548174,0.5363018,[ 96.54430662 -84.43966559 -10.38940133]
1717193266621,0.5100209,-0.495529,0.4547258,0.5362408,[ 96.71441745 -84.43392316 -10.55981436]
1717193266621,0.5100209,-0.495529,0.4547258,0.5362408,[ 96.71441745 -84.43392316 -10.55981436]
1717193266621,0.5100209,-0.495529,0.4547258,0.5362408,[ 96.71441745 -84.43392316 -10.55981436]
1717193266621,0.5100233,-0.4954985,0.4547563,0.5362408,[ 96.68183916 -84.43429075 -10.52359665]
1717193266621,0.5099096,-0.4954985,0.4548479,0.5362713,[ 96.55793499 -84.44621582 -10.40269194]
1717193266621,0.5099689,-0.4954985,0.4548174,0.5362408,[ 96.62476937 -84.44183019 -10.46612987]
1717193266621,0.5099392,-0.495529,0.4548174,0.5362408,[ 96.62880088 -84.44523809 -10.47361116]
1717193266621,0.5100257,-0.495529,0.4547563,0.5362102,[ 96.72416235 -84.43707332 -10.5657721 ]
1717193266621,0.509949,-0.4956511,0.4548174,0.5361186,[ 96.7986073  -84.45634849 -10.64283134]
1717193266621,0.5099217,-0.4956511,0.4548479,0.5361186,[ 96.77002898 -84.46012747 -10.61406341]
1717193266621,0.5099266,-0.4957122,0.4548479,0.5360576,[ 96.85517803 -84.46566659 -10.69892765]
1717193266621,0.509981,-0.4957122,0.4547868,0.5360576,[ 96.91217854 -84.45810478 -10.75632516]
1717193266621,0.509981,-0.4957122,0.4547868,0.5360576,[ 96.91217854 -84.45810478 -10.75632516]
1717193266621,0.5099762,-0.4956511,0.4547868,0.5361186,[ 96.82714065 -84.45256759 -10.67156616]
1717193266621,0.5100331,-0.4956206,0.4547563,0.5361186,[ 96.85141441 -84.44538644 -10.69258568]
1717193266621,0.5100009,-0.4956206,0.4547563,0.5361492,[ 96.81305737 -84.4460253  -10.6578321 ]
1717193266621,0.5100331,-0.4956206,0.4547563,0.5361186,[ 96.85141441 -84.44538644 -10.69258568]
1717193266621,0.5099985,-0.4955901,0.4547563,0.5361797,[ 96.77069104 -84.4432537  -10.61560798]
1717193266621,0.5099985,-0.4955901,0.4547563,0.5361797,[ 96.77069104 -84.4432537  -10.61560798]
1717193266621,0.5100233,-0.4955595,0.4547258,0.5362102,[ 96.75675503 -84.43670327 -10.60200419]
1717193266621,0.5100777,-0.4954985,0.4546953,0.5362408,[ 96.73870765 -84.42675256 -10.58085623]
1717193266621,0.5101049,-0.4954985,0.4546648,0.5362408,[ 96.76708408 -84.4229814  -10.6094282 ]
1717193266621,0.5101297,-0.495468,0.4546342,0.5362713,[ 96.75331432 -84.41642915 -10.59600211]
1717193266621,0.5101841,-0.495468,0.4545732,0.5362713,[ 96.80990366 -84.40888402 -10.65298253]
1717193266621,0.5101618,-0.495529,0.4546037,0.5362102,[ 96.86607128 -84.41819429 -10.70865872]
1717193266621,0.5100802,-0.495529,0.4546953,0.5362102,[ 96.78105448 -84.4295248  -10.62304938]
1717193266621,0.5101321,-0.4954985,0.4546342,0.5362408,[ 96.79546834 -84.41920207 -10.63801392]
1717193266621,0.5101569,-0.495407,0.4546342,0.5363018,[ 96.70710125 -84.41025236 -10.54648735]
1717193266621,0.5100927,-0.4953459,0.4546648,0.5363933,[ 96.55649185 -84.40908395 -10.39955334]
1717193266621,0.5101743,-0.4952849,0.4546037,0.5364239,[ 96.56731612 -84.39535842 -10.40747844]
1717193266621,0.5101348,-0.4951933,0.4546037,0.5365459,[ 96.40378684 -84.38760084 -10.24797419]
1717193266621,0.5101867,-0.4951018,0.4545732,0.536607,[ 96.34484338 -84.37484272 -10.18607821]
1717193266621,0.5102088,-0.4950407,0.4545427,0.536668,[ 96.28987082 -84.36549515 -10.13159786]
1717193266621,0.5102038,-0.4949187,0.4545732,0.5367596,[ 96.13316811 -84.35740285  -9.97169965]
1717193266621,0.5101147,-0.4948882,0.4546342,0.5368206,[ 95.99691204 -84.36265675  -9.83879868]
1717193266621,0.510174,-0.4948882,0.4546037,0.5367901,[ 96.06321667 -84.35833326  -9.90170674]
1717193266621,0.5102013,-0.4948882,0.4545732,0.5367901,[ 96.09175096 -84.35458887  -9.93043064]
1717193266621,0.5102038,-0.4949187,0.4545732,0.5367596,[ 96.13316811 -84.35740285  -9.97169965]
1717193266621,0.510231,-0.4949187,0.4545427,0.5367596,[ 96.16159891 -84.35366123 -10.00032599]
1717193266621,0.5101989,-0.4949187,0.4545427,0.5367901,[ 96.12388078 -84.35425576  -9.96619999]
1717193266621,0.5102014,-0.4949492,0.4545427,0.5367596,[ 96.16531239 -84.35706733 -10.00748346]
1717193266621,0.510174,-0.4948882,0.4546037,0.5367901,[ 96.06321667 -84.35833326  -9.90170674]
1717193266621,0.5101147,-0.4948271,0.4546648,0.5368511,[ 95.92329357 -84.36015188  -9.76167143]
1717193266621,0.5101147,-0.4948271,0.4546648,0.5368511,[ 95.92329357 -84.36015188  -9.76167143]
1717193266621,0.510169,-0.4948271,0.4546037,0.5368511,[ 95.98041697 -84.35268728  -9.81919777]
1717193266621,0.5101665,-0.4947966,0.4546037,0.5368816,[ 95.93911044 -84.34986248  -9.77803937]
1717193266621,0.5102258,-0.4947966,0.4545732,0.5368511,[ 96.00531432 -84.34554558  -9.84084664]
1717193266621,0.5102183,-0.4947051,0.4545732,0.5369427,[ 95.88157102 -84.33706279  -9.71755329]
1717193266621,0.5102429,-0.4946745,0.4545427,0.5369732,[ 95.86882095 -84.3305047   -9.70514727]
1717193266621,0.5101836,-0.4946745,0.4545732,0.5370037,[ 95.80268482 -84.33480651  -9.64240777]
1717193266621,0.5101514,-0.4946135,0.4546037,0.5370647,[ 95.6919527  -84.33284889  -9.53177638]
1717193266621,0.5102329,-0.4945524,0.4545427,0.5370952,[ 95.7046476  -84.31915102  -9.54156092]
1717193266621,0.5103195,-0.4946135,0.4544511,0.5370342,[ 95.87210441 -84.31365167  -9.70931955]
1717193266621,0.5103788,-0.4946745,0.4543901,0.5369732,[ 96.01079213 -84.31184718  -9.848108  ]
1717193266621,0.510406,-0.4946745,0.4543596,0.5369732,[ 96.03907551 -84.30811159  -9.87658693]
1717193266621,0.5103442,-0.494644,0.4543901,0.5370342,[ 95.93231007 -84.30960715  -9.77336628]
1717193266621,0.5103542,-0.4947051,0.4544206,0.5369427,[ 96.02366519 -84.31840216  -9.860637  ]
1717193266621,0.5104111,-0.4947966,0.454329,0.5368816,[ 96.19443272 -84.31622196 -10.03514524]
1717193266621,0.5104111,-0.4947356,0.4543596,0.5369121,[ 96.12140537 -84.31374776  -9.95861458]
1717193266621,0.5103889,-0.4947966,0.4543901,0.5368511,[ 96.17548369 -84.32311237 -10.01220109]
1717193266621,0.5103568,-0.4947966,0.4543901,0.5368816,[ 96.13796004 -84.3237077   -9.97826962]
1717193266621,0.510305,-0.4948271,0.4544511,0.5368511,[ 96.12262587 -84.33399581  -9.9623903 ]
1717193266621,0.5103075,-0.4948576,0.4544511,0.5368206,[ 96.16390839 -84.33680757 -10.00352468]
1717193266621,0.5102556,-0.4948882,0.4545121,0.5367901,[ 96.14859521 -84.34710773  -9.98767782]
1717193266621,0.5102261,-0.4949187,0.4545121,0.5367901,[ 96.15234701 -84.35050775  -9.9948677 ]
1717193266621,0.5102335,-0.4949492,0.4545427,0.536729,[ 96.20311263 -84.35647481 -10.04168603]
1717193266621,0.510236,-0.4950407,0.4545121,0.536668,[ 96.31828377 -84.36173903 -10.16021228]
1717193266621,0.510246,-0.4951628,0.4545121,0.5365459,[ 96.48499551 -84.37292197 -10.32633146]
1717193266621,0.5101669,-0.4952544,0.4545732,0.5364849,[ 96.51584855 -84.38943334 -10.35994663]
1717193266621,0.5102212,-0.4951933,0.4545427,0.5365154,[ 96.49834662 -84.37948037 -10.33933889]
1717193266621,0.5101669,-0.4951933,0.4546037,0.5365154,[ 96.44168797 -84.38698899 -10.28228323]
1717193266621,0.5101125,-0.4952544,0.4546342,0.5364849,[ 96.45906209 -84.39695003 -10.30276908]
1717193266621,0.5100853,-0.4951933,0.4546953,0.5365154,[ 96.35628914 -84.39825761 -10.19629186]
1717193266621,0.5100877,-0.4952239,0.4546953,0.5364849,[ 96.39817239 -84.40106407 -10.23803844]
1717193266621,0.5100927,-0.4952849,0.4546953,0.5364239,[ 96.48204169 -84.40664536 -10.32161147]
1717193266621,0.510063,-0.4952544,0.4547258,0.5364544,[ 96.41158634 -84.40761145 -10.25110872]
1717193266621,0.5100631,-0.4953154,0.4546953,0.5364239,[ 96.48600195 -84.41004841 -10.32901565]
1717193266621,0.5100753,-0.495407,0.4547258,0.5363018,[ 96.62188045 -84.42155958 -10.46067402]
1717193266621,0.5100826,-0.4954985,0.4547258,0.5362102,[ 96.74850762 -84.42989618 -10.5868631 ]
1717193266621,0.5099168,-0.495529,0.4548784,0.5362102,[ 96.60991861 -84.4521543  -10.45074621]
1717193266621,0.5099145,-0.4954985,0.4548784,0.5362408,[ 96.56759101 -84.4493573  -10.40856043]
1717193266621,0.5098624,-0.495529,0.4549394,0.5362102,[ 96.5526129  -84.45967994 -10.39304943]
1717193266621,0.5098352,-0.4955901,0.4549394,0.5361797,[ 96.59914604 -84.46587431 -10.44288974]
1717193266621,0.5098376,-0.4955595,0.4549699,0.5361797,[ 96.56629697 -84.46623004 -10.40639576]
1717193266621,0.5098376,-0.4955595,0.4549699,0.5361797,[ 96.56629697 -84.46623004 -10.40639576]
1717193266621,0.5098673,-0.4955901,0.4549394,0.5361492,[ 96.6375355  -84.46525042 -10.47768723]
1717193266621,0.5098648,-0.4956206,0.4549089,0.5361492,[ 96.67025629 -84.46489169 -10.51405332]
1717193266621,0.5098994,-0.4956511,0.4549089,0.5360881,[ 96.75124884 -84.46703786 -10.59130023]
1717193266621,0.5098721,-0.4956511,0.4549394,0.5360881,[ 96.72258137 -84.47081445 -10.56244316]
1717193266621,0.5098449,-0.4957122,0.4549394,0.5360576,[ 96.76940147 -84.47699501 -10.6125704 ]
1717193266621,0.5098201,-0.4957427,0.4549699,0.5360271,[ 96.78338665 -84.4835401  -10.62621784]
1717193266621,0.5098249,-0.4957427,0.4550005,0.5359966,[ 96.79312319 -84.48669165 -10.63216691]
1717193266621,0.5098249,-0.4958037,0.4549699,0.535966,[ 96.86886214 -84.48908306 -10.71140338]
1717193266621,0.5098249,-0.4957427,0.4550005,0.5359966,[ 96.79312319 -84.48669165 -10.63216691]
1717193266621,0.5098497,-0.4957732,0.4549394,0.5359966,[ 96.85469128 -84.48253546 -10.6975758 ]
1717193266621,0.5098794,-0.4958037,0.4549089,0.535966,[ 96.92609319 -84.48152051 -10.76901957]
1717193266621,0.5099338,-0.4958037,0.4548479,0.535966,[ 96.98311464 -84.47395871 -10.8264321 ]
1717193266621,0.509961,-0.4958037,0.4548174,0.535966,[ 97.01156672 -84.47017576 -10.85507971]
1717193266621,0.5100179,-0.4958342,0.4547563,0.5359355,[ 97.11111461 -84.46534296 -10.95487647]
1717193267046,0.5100771,-0.4958342,0.4547258,0.535905,[ 97.17768096 -84.46090299 -11.01805231]
1717193267046,0.5100203,-0.4958647,0.4547563,0.535905,[ 97.15381899 -84.46809021 -10.99743864]
1717193267046,0.5100794,-0.4959258,0.4546953,0.535844,[ 97.29587835 -84.46599506 -11.13961612]
1717193267046,0.5100475,-0.4958647,0.4547258,0.535905,[ 97.18212401 -84.46429907 -11.0259392 ]
1717193267046,0.5101612,-0.4958647,0.4546342,0.5358745,[ 97.30507857 -84.4522457  -11.14589432]
1717193267046,0.5102155,-0.4958647,0.4545732,0.5358745,[ 97.36123152 -84.4446541  -11.20244427]
1717193267046,0.5101291,-0.4958647,0.4546342,0.535905,[ 97.26685224 -84.4529107  -11.11125997]
1717193267046,0.5101587,-0.4958953,0.4546037,0.5358745,[ 97.33773804 -84.45185318 -11.18220464]
1717193267046,0.510186,-0.4958342,0.4546037,0.535905,[ 97.29055864 -84.44571296 -11.13171213]
1717193267046,0.5101811,-0.4957732,0.4546037,0.535966,[ 97.20534921 -84.44024116 -11.04679304]
1717193267046,0.5101268,-0.4957732,0.4546648,0.535966,[ 97.14898235 -84.44782473 -10.99002327]
1717193267046,0.5099834,-0.4957427,0.4547868,0.5360271,[ 96.95472855 -84.46086628 -10.79873297]
1717193267046,0.5100131,-0.4957122,0.4547868,0.5360271,[ 96.95048089 -84.4574616  -10.79103555]
1717193267046,0.5100923,-0.4956816,0.4546953,0.5360576,[ 96.9929943  -84.44335267 -10.83427222]
